ID,ID2,Item Title,Final URL,Image URL,Item Subtitle,Item Description,Item Category,Price
"Chevrolet Colorado","1GCGSCEN9H1193186","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_LT-Austin-TX/2931784803","http://inventory-dmg.assets-cdk.com/4/5/7/13946916754.jpg","Colorado","MSRP: $33,155.00  
  
Dealer Discounts: $1,699.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Dealer Discount of $1,699.00 has been applied. Price and special offer are subject to change","New","31905 USD"
"Chevrolet Colorado","1GCGSCEN5H1210159","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_LT-Austin-TX/2943903713","http://inventory-dmg.assets-cdk.com/8/6/6/14039564668.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","34490 USD"
"Chevrolet Colorado","1GCGSCENXH1209847","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_LT-Austin-TX/2943903773","http://inventory-dmg.assets-cdk.com/8/3/2/14039565238.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","31960 USD"
"Chevrolet Colorado","1GCGSCEN9H1254360","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_LT-Austin-TX/2980759673","http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3416193/default/ext_G7Z_deg01.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","36475 USD"
"Chevrolet Colorado","1GCGSCENXH1255601","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_LT-Austin-TX/2980759683","http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3416193/default/ext_GBA_deg01.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","35980 USD"
"Chevrolet Colorado","1GCGSCEN1H1256183","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_LT-Austin-TX/2980759693","http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3416193/default/ext_GBV_deg01.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","35980 USD"
"Chevrolet Colorado","1GCGSBEN9H1244065","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_WT-Austin-TX/2969955323","http://inventory-dmg.assets-cdk.com/2/9/1/14341580192.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","28790 USD"
"Chevrolet Colorado","1GCGSBEA3H1247234","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_WT-Austin-TX/2971339963","http://inventory-dmg.assets-cdk.com/6/8/0/14339617086.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","25530 USD"
"Chevrolet Colorado","1GCGSBEN6H1247831","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_WT-Austin-TX/2971339973","http://inventory-dmg.assets-cdk.com/2/3/6/14385487632.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","28790 USD"
"Chevrolet Colorado","1GCGSBEN5H1249408","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_WT-Austin-TX/2973158823","http://inventory-dmg.assets-cdk.com/3/9/3/14316500393.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","28790 USD"
"Chevrolet Colorado","1GCGSBEA8H1248394","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_WT-Austin-TX/2974789123","http://inventory-dmg.assets-cdk.com/6/6/4/14350621466.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","25530 USD"
"Chevrolet Colorado","1GCGSBEN9H1165320","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_WT-Austin-TX/2974846083","http://inventory-dmg.assets-cdk.com/2/0/9/14262634902.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","27715 USD"
"Chevrolet Colorado","1GCGSBEA0H1251869","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_WT-Austin-TX/2977580053","http://inventory-dmg.assets-cdk.com/7/7/3/14350621377.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","26210 USD"
"Chevrolet Colorado","1GCGSBEA4H1251244","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_WT-Austin-TX/2985546043","http://inventory-dmg.assets-cdk.com/8/8/6/14391395688.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","26210 USD"
"Chevrolet Colorado","1GCGSDEN3H1151439","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_Z71-Austin-TX/2887949503","http://inventory-dmg.assets-cdk.com/0/2/5/13727772520.jpg","Colorado","MSRP: $33,600.00  
  
Dealer Discounts: $1,619.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Dealer Discount of $1,619.00 has been applied. Price and special offer are subject to change","New","32350 USD"
"Chevrolet Colorado","1GCGSDEN5H1229686","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_Z71-Austin-TX/2958246853","http://inventory-dmg.assets-cdk.com/1/2/3/14246984321.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","32825 USD"
"Chevrolet Colorado","1GCGSDEN2H1230679","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_Z71-Austin-TX/2958246883","http://inventory-dmg.assets-cdk.com/0/2/9/14246983920.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","32825 USD"
"Chevrolet Colorado","1GCGSDEN0H1230700","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_Z71-Austin-TX/2959285993","http://inventory-dmg.assets-cdk.com/4/9/5/14246983594.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","32825 USD"
"Chevrolet Colorado","1GCGSDEN8H1232789","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_Z71-Austin-TX/2960062813","http://inventory-dmg.assets-cdk.com/0/5/1/14225609150.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","34020 USD"
"Chevrolet Colorado","1GCGSDEN9H1231540","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_Z71-Austin-TX/2960062833","http://inventory-dmg.assets-cdk.com/5/4/3/14224213345.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","34020 USD"
"Chevrolet Colorado","1GCGSDEN6H1232385","2017 Chevrolet Colorado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Colorado-Crew_Cab_Short_Box_2_Wheel_Drive_Z71-Austin-TX/2960062843","http://inventory-dmg.assets-cdk.com/8/6/9/14224211968.jpg","Colorado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","34020 USD"
