id,availability,condition,description,image_link,link,title,price,brand
KL7CJLSB1HB152425,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/4/6/6/14414808664.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2981408503,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJLSB3HL251031,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364493/default/ext_G7T_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2990261923,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJLSB8HL250392,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364493/default/ext_G7T_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2990261943,2017 Chevrolet Trax,23565 USD,Chevrolet
3GNCJLSB8HL257407,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364493/default/ext_GAZ_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2990261963,2017 Chevrolet Trax,21570 USD,Chevrolet
3GNCJLSB6HL256997,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364493/default/ext_GB8_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2991779513,2017 Chevrolet Trax,21570 USD,Chevrolet
KL7CJLSB8HB171280,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364493/default/ext_GAN_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2992823053,2017 Chevrolet Trax,21745 USD,Chevrolet
KL7CJLSB4HB171924,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3364493/default/ext_GAZ_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LT-Austin-TX/2994938983,2017 Chevrolet Trax,21745 USD,Chevrolet
3GNCJMSB5HL239260,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/9/3/7/14251976739.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_Premier-Austin-TX/2968948083,2017 Chevrolet Trax,24690 USD,Chevrolet
3GNCJMSB8HL238104,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/6/7/6/14385489676.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_Premier-Austin-TX/2968948153,2017 Chevrolet Trax,25690 USD,Chevrolet
3GNCJMSB8HL250768,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/7/6/3/14385490367.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_Premier-Austin-TX/2977579943,2017 Chevrolet Trax,25570 USD,Chevrolet
3GNCJMSB0HL251624,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/4/7/4/14385489474.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_Premier-Austin-TX/2977580003,2017 Chevrolet Trax,25570 USD,Chevrolet
3GNCJMSB6HL252065,in stock,New,New 2017 Chevrolet Trax,http://inventory-dmg.assets-cdk.com/9/3/5/14414807539.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_Premier-Austin-TX/2979738183,2017 Chevrolet Trax,25570 USD,Chevrolet
1G1RA6S57HU182504,in stock,New,New 2017 Chevrolet Volt,http://inventory-dmg.assets-cdk.com/0/7/7/13834743770.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Volt-5dr_HB_LT-Austin-TX/2914324223,2017 Chevrolet Volt,32735 USD,Chevrolet
1G1RA6S55HU182033,in stock,New,New 2017 Chevrolet Volt,http://inventory-dmg.assets-cdk.com/9/3/4/13864745439.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Volt-5dr_HB_LT-Austin-TX/2914324233,2017 Chevrolet Volt,32380 USD,Chevrolet
1G1RA6S51HU186726,in stock,New,New 2017 Chevrolet Volt,http://inventory-dmg.assets-cdk.com/1/1/9/14039561911.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Volt-5dr_HB_LT-Austin-TX/2938446373,2017 Chevrolet Volt,31845 USD,Chevrolet
1G1RA6S56HU206257,in stock,New,New 2017 Chevrolet Volt,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3079963/default/ext_GD1_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Volt-5dr_HB_LT-Austin-TX/2996727133,2017 Chevrolet Volt,34350 USD,Chevrolet
1G1RB6S52HU209864,in stock,New,New 2017 Chevrolet Volt,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3079933/default/ext_GB8_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Volt-5dr_HB_Premier-Austin-TX/2991147263,2017 Chevrolet Volt,39275 USD,Chevrolet
2GNAXHEV0J6136194,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2018/3436853/default/ext_G7Q_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_LS-Austin-TX/2989566703,2018 Chevrolet Equinox,24405 USD,Chevrolet
3GNAXHEVXJL108141,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2018/3436853/default/ext_GAN_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_LS-Austin-TX/2989566743,2018 Chevrolet Equinox,24690 USD,Chevrolet
2GNAXJEV5J6113291,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/8/8/9/14246987988.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_LT-Austin-TX/2968948763,2018 Chevrolet Equinox,30580 USD,Chevrolet
2GNAXJEV7J6109243,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/1/4/8/14336109841.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_LT-Austin-TX/2980643583,2018 Chevrolet Equinox,27590 USD,Chevrolet
2GNAXJEV4J6131460,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/4/5/8/14496581854.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_LT-Austin-TX/2984857073,2018 Chevrolet Equinox,27875 USD,Chevrolet
2GNAXJEV2J6131957,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/6/5/4/14496583456.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_LT-Austin-TX/2985628913,2018 Chevrolet Equinox,27875 USD,Chevrolet
2GNAXJEVXJ6132466,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2018/3436823/default/ext_GPJ_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_LT-Austin-TX/2985628923,2018 Chevrolet Equinox,27770 USD,Chevrolet
2GNAXJEV4J6134410,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/0/6/0/14496585060.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_LT-Austin-TX/2987050293,2018 Chevrolet Equinox,28870 USD,Chevrolet
2GNAXJEV0J6135070,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2018/3436823/default/ext_GB8_deg01.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_LT-Austin-TX/2987762763,2018 Chevrolet Equinox,27875 USD,Chevrolet
2GNAXNEX4J6137011,in stock,New,New 2018 Chevrolet Equinox,http://inventory-dmg.assets-cdk.com/evox/color_0640_032/11986/11986_cc0640_032_GB8.jpg,http://www.capitolchevy.com/VehicleDetails/new-2018-Chevrolet-Equinox-FWD_Premier-Austin-TX/2988774643,2018 Chevrolet Equinox,37485 USD,Chevrolet
